;unnamed: 0;unnamed: 0.1;unnamed: 0.1.1;no_of_comments;no_of_likes;topic;length_of_text;question;personalisation;emotional;opinion;regional;personal;main_clauses;sub_clauses;no_of_sentences;emoji;emoji_count;ratio_main_sub;ratio_main;ratio_sub;sentence_structure;emotion;type
1319;1319;1319;1319;0.0;4.0;mobility;205;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1320;1320;1320;1320;0.0;1.0;culture;224;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1321;1321;1321;1321;2.0;9.0;crime, disaster & accidents;140;False;personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
1322;1322;1322;1322;0.0;1.0;mobility;181;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
1323;1323;1323;1323;0.0;3.0;crime, disaster & accidents;230;False;personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1324;1324;1324;1324;2.0;14.0;science & education;214;False;personalisation;no emotionalisation;News;regional;personalisation;4.0;0.0;2.0;[];0.0;0.0;2.0;0.0;simple;;X
1325;1325;1325;1325;0.0;5.0;business & finance;272;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1326;1326;1326;1326;5.0;2.0;politics;245;True;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1327;1327;1327;1327;2.0;5.0;crime, disaster & accidents;226;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1328;1328;1328;1328;0.0;1.0;crime, disaster & accidents;231;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;5.0;[];0.0;0.0;0.4;0.0;simple;;X
1329;1329;1329;1329;0.0;2.0;crime, disaster & accidents;269;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
1330;1330;1330;1330;0.0;2.0;crime, disaster & accidents;274;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;6.0;[];0.0;0.0;0.5;0.0;simple;;X
1331;1331;1331;1331;6.0;3.0;crime, disaster & accidents;280;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
1332;1332;1332;1332;0.0;2.0;culture;170;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1333;1333;1333;1333;6.0;1.0;construction & living;194;True;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
1334;1334;1334;1334;2.0;1.0;science & education;187;False;personalisation;no emotionalisation;Comment;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
1335;1335;1335;1335;0.0;2.0;sports;196;False;no personalisation;no emotionalisation;News;regional;personalisation;0.0;0.0;2.0;[];0.0;;0.0;0.0;simple;;X
1336;1336;1336;1336;2.0;2.0;sports;223;False;personalisation;no emotionalisation;Interview;regional;personalisation;2.0;0.0;4.0;[];0.0;0.0;0.5;0.0;simple;;X
1337;1337;1337;1337;1.0;1.0;crime, disaster & accidents;229;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;4.0;[];0.0;0.0;0.5;0.0;simple;;X
1338;1338;1338;1338;2.0;5.0;crime, disaster & accidents;142;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1339;1339;1339;1339;3.0;3.0;sports;170;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1340;1340;1340;1340;0.0;4.0;sports;196;False;no personalisation;no emotionalisation;News;regional;no personalisation;0.0;0.0;2.0;[];0.0;;0.0;0.0;simple;;X
1341;1341;1341;1341;0.0;1.0;science & education;216;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;2.0;3.0;[];0.0;0.6666666666666666;1.0;0.6666666666666666;complex;;X
1342;1342;1342;1342;4.0;4.0;crime, disaster & accidents;268;False;personalisation;no emotionalisation;Comment;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1343;1343;1343;1343;0.0;3.0;crime, disaster & accidents;252;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
1344;1344;1344;1344;2.0;2.0;crime, disaster & accidents;211;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1345;1345;1345;1345;3.0;2.0;crime, disaster & accidents;256;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
1346;1346;1346;1346;2.0;2.0;crime, disaster & accidents;265;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1347;1347;1347;1347;0.0;2.0;crime, disaster & accidents;235;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1348;1348;1348;1348;3.0;6.0;crime, disaster & accidents;236;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
1349;1349;1349;1349;3.0;10.0;crime, disaster & accidents;243;False;personalisation;no emotionalisation;Interview;regional;personalisation;2.0;2.0;4.0;[];0.0;1.0;0.5;0.5;complex;;X
1350;1350;1350;1350;15.0;8.0;politics;211;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1351;1351;1351;1351;0.0;3.0;culture;270;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;5.0;[];0.0;0.3333333333333333;0.6;0.2;complex;;X
1352;1352;1352;1352;0.0;1.0;politics;252;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;5.0;[];0.0;0.0;0.8;0.0;simple;;X
1353;1353;1353;1353;1.0;3.0;crime, disaster & accidents;188;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;1.0;[];0.0;0.5;2.0;1.0;complex;;X
1354;1354;1354;1354;1.0;3.0;crime, disaster & accidents;252;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1355;1355;1355;1355;3.0;3.0;business & finance;182;True;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1356;1356;1356;1356;1.0;4.0;sports;280;False;personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;1.0;[];0.0;0.5;2.0;1.0;complex;;X
1357;1357;1357;1357;1.0;3.0;sports;271;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;1.0;[];0.0;0.0;2.0;0.0;simple;;X
1358;1358;1358;1358;0.0;5.0;sports;166;False;no personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
1359;1359;1359;1359;0.0;5.0;sports;164;True;personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1360;1360;1360;1360;0.0;8.0;sports;238;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1361;1361;1361;1361;0.0;2.0;sports;180;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1362;1362;1362;1362;1.0;2.0;mobility;190;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1363;1363;1363;1363;0.0;5.0;sports;225;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1364;1364;1364;1364;0.0;1.0;sports;187;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1365;1365;1365;1365;0.0;1.0;mobility;167;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1366;1366;1366;1366;0.0;8.0;sports;169;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1367;1367;1367;1367;0.0;1.0;mobility;221;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1368;1368;1368;1368;0.0;1.0;science & education;193;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;1.0;[];0.0;1.0;1.0;1.0;complex;;X
1369;1369;1369;1369;0.0;5.0;construction & living;210;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;1.0;[];0.0;1.0;1.0;1.0;complex;;X
1370;1370;1370;1370;4.0;9.0;politics;176;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;1.0;1.0;1.0;[];0.0;1.0;1.0;1.0;complex;;X
1371;1371;1371;1371;0.0;2.0;culture;223;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;2.0;4.0;[];0.0;0.6666666666666666;0.75;0.5;complex;;X
1372;1372;1372;1372;0.0;2.0;health;148;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1373;1373;1373;1373;0.0;2.0;business & finance;249;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1374;1374;1374;1374;1.0;1.0;crime, disaster & accidents;226;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1375;1375;1375;1375;2.0;2.0;culture;211;False;personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1376;1376;1376;1376;6.0;2.0;science & education;251;False;personalisation;no emotionalisation;News;(inter)national;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1377;1377;1377;1377;0.0;2.0;other;216;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1378;1378;1378;1378;0.0;2.0;health;223;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
1379;1379;1379;1379;0.0;1.0;business & finance;214;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
1380;1380;1380;1380;0.0;0.0;culture;197;False;no personalisation;no emotionalisation;News;regional;personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
1381;1381;1381;1381;0.0;1.0;crime, disaster & accidents;225;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1382;1382;1382;1382;0.0;2.0;crime, disaster & accidents;266;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1383;1383;1383;1383;0.0;0.0;crime, disaster & accidents;203;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
1384;1384;1384;1384;0.0;2.0;crime, disaster & accidents;212;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1385;1385;1385;1385;0.0;0.0;mobility;199;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1386;1386;1386;1386;0.0;2.0;crime, disaster & accidents;215;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1387;1387;1387;1387;0.0;3.0;culture;225;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;3.0;4.0;[];0.0;0.75;1.0;0.75;complex;;X
1388;1388;1388;1388;0.0;4.0;crime, disaster & accidents;273;False;no personalisation;no emotionalisation;News;regional;personalisation;4.0;1.0;4.0;[];0.0;0.25;1.0;0.25;complex;;X
1389;1389;1389;1389;1.0;2.0;construction & living;265;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;5.0;[];0.0;0.0;0.8;0.0;simple;;X
1390;1390;1390;1390;0.0;2.0;culture;276;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
1391;1391;1391;1391;1.0;4.0;culture;242;True;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1392;1392;1392;1392;0.0;1.0;culture;242;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1393;1393;1393;1393;0.0;1.0;mobility;240;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;1.0;3.0;[];0.0;0.25;1.3333333333333333;0.3333333333333333;complex;;X
1394;1394;1394;1394;2.0;5.0;other;208;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
1395;1395;1395;1395;0.0;1.0;crime, disaster & accidents;226;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
1396;1396;1396;1396;0.0;0.0;culture;242;True;no personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
1397;1397;1397;1397;1.0;1.0;business & finance;233;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;2.0;4.0;[];0.0;0.6666666666666666;0.75;0.5;complex;;X
1398;1398;1398;1398;2.0;3.0;crime, disaster & accidents;204;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;1.0;[];0.0;0.0;2.0;0.0;simple;;X
1399;1399;1399;1399;0.0;2.0;business & finance;217;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;3.0;4.0;[];0.0;1.0;0.75;0.75;complex;;X
1400;1400;1400;1400;1.0;1.0;sports;250;True;no personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1401;1401;1401;1401;0.0;0.0;business & finance;177;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
1402;1402;1402;1402;0.0;0.0;LVZ;239;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1403;1403;1403;1403;1.0;5.0;crime, disaster & accidents;227;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1404;1404;1404;1404;0.0;2.0;business & finance;200;True;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1405;1405;1405;1405;0.0;5.0;celebrity;177;False;personalisation;emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;negative;X
1406;1406;1406;1406;1.0;5.0;sports;168;True;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1407;1407;1407;1407;2.0;8.0;sports;268;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
1408;1408;1408;1408;0.0;1.0;sports;250;False;personalisation;no emotionalisation;Comment;regional;personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
1409;1409;1409;1409;0.0;7.0;sports;187;False;personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1410;1410;1410;1410;0.0;17.0;culture;222;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1411;1411;1411;1411;0.0;4.0;culture;217;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;1.0;[];0.0;0.0;2.0;0.0;simple;;X
1412;1412;1412;1412;0.0;1.0;mobility;189;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
1413;1413;1413;1413;1.0;1.0;sports;237;False;personalisation;no emotionalisation;News;(inter)national;personalisation;2.0;0.0;5.0;[];0.0;0.0;0.4;0.0;simple;;X
1414;1414;1414;1414;0.0;1.0;business & finance;231;True;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
1415;1415;1415;1415;0.0;8.0;crime, disaster & accidents;267;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
1416;1416;1416;1416;0.0;1.0;culture;199;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1417;1417;1417;1417;1.0;10.0;sports;224;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;1.0;[];0.0;0.0;2.0;0.0;simple;;X
1418;1418;1418;1418;5.0;13.0;sports;267;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
1419;1419;1419;1419;0.0;2.0;sports;279;False;no personalisation;no emotionalisation;Interview;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
1420;1420;1420;1420;0.0;4.0;sports;225;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
1421;1421;1421;1421;0.0;1.0;sports;244;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1422;1422;1422;1422;0.0;2.0;LVZ;218;False;no personalisation;no emotionalisation;News;regional;personalisation;0.0;0.0;2.0;[];0.0;;0.0;0.0;simple;;X
1423;1423;1423;1423;5.0;4.0;celebrity;161;False;personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;3.0;[];0.0;0.0;0.3333333333333333;0.0;simple;;X
1424;1424;1424;1424;1.0;4.0;mobility;216;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1425;1425;1425;1425;0.0;3.0;culture;193;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
1426;1426;1426;1426;3.0;3.0;crime, disaster & accidents;230;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
1427;1427;1427;1427;0.0;1.0;culture;246;False;no personalisation;no emotionalisation;News;regional;personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
1428;1428;1428;1428;0.0;0.0;crime, disaster & accidents;175;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
1429;1429;1429;1429;0.0;2.0;culture;177;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;2.0;[];0.0;0.3333333333333333;1.5;0.5;complex;;X
1430;1430;1430;1430;1.0;1.0;politics;280;False;no personalisation;no emotionalisation;News;(inter)national;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
